Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. The Lord of the Rings: The Fellowship of the Ring,2001,2h 58m,PG-13,8.9,2.1M,92.0,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,https://www.imdb.com/title/tt0120737/?ref_=sr_i_1,"['J.R.R. Tolkien', 'Fran Walsh', 'Philippa Boyens']",['Peter Jackson'],"['Elijah Wood', 'Ian McKellen', 'Orlando Bloom', 'Sean Bean', 'Alan Howard', 'Noel Appleby', 'Sean Astin', 'Sala Baker', 'Billy Boyd', 'Andy Serkis']","$93,000,000 (estimated)","$47,211,490","$888,184,831","$319,372,078","December 19, 2001","['New Zealand', 'United States', 'United Kingdom']","['Wellington, New Zealand (Bree)']","['New Line Cinema', 'WingNut Films', 'Marzano Films']","Won 4 Oscars, 125 wins & 126 nominations total","['Action Epic', 'Adventure Epic', 'Dark Fantasy', 'Epic', 'Fantasy Epic', 'Quest', 'Sword & Sorcery', 'Adventure', 'Drama', 'Fantasy']","['English', 'Sindarin']"
2. Harry Potter and the Sorcerer's Stone,2001,2h 32m,PG,7.7,899K,65.0,"An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.",https://www.imdb.com/title/tt0241527/?ref_=sr_i_2,"['J.K. Rowling', 'Steve Kloves']",['Chris Columbus'],"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Richard Harris', 'Maggie Smith', 'Robbie Coltrane', 'Saunders Triplets', 'Fiona Shaw', 'Harry Melling', 'Richard Griffiths']","$125,000,000 (estimated)","$90,294,621","$1,026,428,854","$318,886,962","November 16, 2001","['United Kingdom', 'United States']","['Alnwick Castle, Alnwick, Northumberland, England, UK (broomstick flying lessons; Ron insults Hermione; Harry complaining that his scar keeps hurting)']","['Warner Bros.', 'Heyday Films', '1492 Pictures']","Nominated for 3 Oscars, 20 wins & 74 nominations total","['Teen Fantasy', 'Adventure', 'Family', 'Fantasy', 'Holiday']","['English', 'Latin']"
"3. Monsters, Inc.",2001,1h 32m,G,8.1,1M,79.0,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.",https://www.imdb.com/title/tt0198781/?ref_=sr_i_3,"['Pete Docter', 'Jill Culton', 'Jeff Pidgeon']","['Pete Docter', 'David Silverman', 'Lee Unkrich']","['Billy Crystal', 'John Goodman', 'Mary Gibbs', 'Steve Buscemi', 'James Coburn', 'Jennifer Tilly', 'Bob Peterson', 'John Ratzenberger', 'Frank Oz', 'Daniel Gerson']","$115,000,000 (estimated)","$62,577,067","$579,770,299","$290,642,256","November 23, 2001",['United States'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']","Won 1 Oscar, 15 wins & 38 nominations total","['Buddy Comedy', 'Computer Animation', 'Satire', 'Slapstick', 'Supernatural Fantasy', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family']",['English']
4. Shrek,2001,1h 30m,PG,7.9,768K,84.0,"A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.",https://www.imdb.com/title/tt0126029/?ref_=sr_i_4,"['William Steig', 'Ted Elliott', 'Terry Rossio']","['Andrew Adamson', 'Vicky Jenson']","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'John Lithgow', 'Vincent Cassel', 'Peter Dennis', 'Clive Pearse', 'Jim Cummings', 'Bobby Block', 'Chris Miller']","$60,000,000 (estimated)","$42,347,760","$488,977,919","$268,698,241","May 18, 2001",['United States'],"['Glendale, California, USA (principal animation)']","['Dreamworks Pictures', 'DreamWorks Animation', 'Pacific Data Images (PDI)']","Won 1 Oscar, 40 wins & 60 nominations total","['Buddy Comedy', 'Computer Animation', 'Fairy Tale', 'Feel-Good Romance', 'Parody', 'Quest', 'Satire', 'Slapstick', 'Swashbuckler', 'Adventure']",['English']
5. Rush Hour 2,2001,1h 30m,PG-13,6.7,248K,48.0,"Carter and Lee head to Hong Kong for a vacation, but become embroiled in a counterfeit money scam.",https://www.imdb.com/title/tt0266915/?ref_=sr_i_5,"['Ross LaManna', 'Jeff Nathanson']",['Brett Ratner'],"['Jackie Chan', 'Chris Tucker', 'John Lone', 'Ziyi Zhang', 'Roselyn Sanchez', 'Alan King', 'Harris Yulin', 'Kenneth Tsang', 'Lisa LoCicero', 'Mei Melançon']","$90,000,000 (estimated)","$67,408,222","$347,325,802","$226,164,286","August 3, 2001","['United States', 'Hong Kong']","['Desert Inn - 3145 Las Vegas Boulevard South, Las Vegas, Nevada, USA (Red Dragon casino, now demolished)']","['New Line Cinema', 'Roger Birnbaum Productions', 'Salon Films']","Awards, 10 wins & 22 nominations total","['Buddy Cop', 'Martial Arts', 'Action', 'Comedy', 'Crime', 'Thriller']","['English', 'Mandarin', 'Cantonese']"
6. The Mummy Returns,2001,2h 10m,PG-13,6.4,357K,48.0,"The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.",https://www.imdb.com/title/tt0209163/?ref_=sr_i_6,['Stephen Sommers'],['Stephen Sommers'],"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo', 'Oded Fehr', 'Patricia Velasquez', 'Freddie Boath', 'Alun Armstrong', 'Dwayne Johnson', 'Adewale Akinnuoye-Agbaje']","$98,000,000 (estimated)","$68,139,035","$443,284,916","$202,019,785","May 4, 2001","['United States', 'Morocco', 'United Kingdom', 'Jordan']",['Morocco'],"['Alphaville Films', 'Universal Studios', 'Imhotep Productions']","Awards, 6 wins & 19 nominations total","['Desert Adventure', 'Supernatural Fantasy', 'Action', 'Adventure', 'Fantasy', 'Thriller']","['English', 'Arabic']"
7. Pearl Harbor,2001,3h 3m,PG-13,6.2,360K,44.0,A tale of war and romance mixed in with history. The story follows two lifelong friends and a beautiful nurse who are caught up in the horror of an infamous Sunday morning in 1941.,https://www.imdb.com/title/tt0213149/?ref_=sr_i_7,['Randall Wallace'],['Michael Bay'],"['Ben Affleck', 'Kate Beckinsale', 'Josh Hartnett', 'William Lee Scott', 'Greg Zola', 'Ewen Bremner', 'Alec Baldwin', 'Jaime King', 'Catherine Kellner', 'Jennifer Garner']","$140,000,000 (estimated)","$59,078,912","$449,220,945","$198,542,554","May 25, 2001",['United States'],"['Badminton House, Gloucestershire, England, UK']","['Touchstone Pictures', 'Jerry Bruckheimer Films']","Won 1 Oscar, 14 wins & 51 nominations total","['Epic', 'Period Drama', 'Romantic Epic', 'Tragedy', 'War Epic', 'Action', 'Drama', 'Romance', 'War']","['English', 'Japanese', 'French', 'Latin', 'Chinese']"
8. Ocean's Eleven,2001,1h 56m,PG-13,7.7,642K,74.0,"Danny Ocean, a gangster, rounds up a gang of associates to stage a sophisticated and elaborate casino heist which involves robbing three Las Vegas casinos simultaneously during a popular boxing event.",https://www.imdb.com/title/tt0240772/?ref_=sr_i_8,"['George Clayton Johnson', 'Jack Golden Russell', 'Harry Brown']",['Steven Soderbergh'],"['George Clooney', 'Brad Pitt', 'Julia Roberts', 'Matt Damon', 'Cecelia Ann Birt', 'Paul L. Nolan', 'Carol Florence', 'Lori Galinski', 'Bernie Mac', 'Mark Gantt']","$85,000,000 (estimated)","$38,107,822","$450,717,150","$183,417,150","December 7, 2001",['United States'],"[""495 North Milwaukee Avenue, Chicago, Illinois, USA (Emmit's Pub)""]","['Warner Bros.', 'Village Roadshow Pictures', 'NPV Entertainment']","Awards, 4 wins & 20 nominations total","['Caper', 'Heist', 'Crime', 'Thriller']","['English', 'Italian', 'Mandarin']"
9. Jurassic Park III,2001,1h 32m,PG-13,5.9,351K,42.0,"A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna for a holiday, but their unexpected landing startles the island's new inhabitants.",https://www.imdb.com/title/tt0163025/?ref_=sr_i_9,"['Michael Crichton', 'Peter Buchman', 'Alexander Payne']",['Joe Johnston'],"['Sam Neill', 'William H. Macy', 'Téa Leoni', 'Alessandro Nivola', 'Trevor Morgan', 'Michael Jeter', 'John Diehl', 'Bruce A. Young', 'Laura Dern', 'Taylor Nichols']","$93,000,000 (estimated)","$50,771,645","$368,780,809","$181,171,875","July 18, 2001",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']","['Universal Pictures', 'Amblin Entertainment']","Awards, 5 wins & 16 nominations total","['Dinosaur Adventure', 'Jungle Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']","['English', 'Spanish']"
10. Planet of the Apes,2001,2h,PG-13,5.7,238K,50.0,"In 2029, an Air Force astronaut crash-lands on a mysterious planet where evolved, talking apes dominate a race of primitive humans.",https://www.imdb.com/title/tt0133152/?ref_=sr_i_10,"['Pierre Boulle', 'William Broyles Jr.', 'Lawrence Konner']",['Tim Burton'],"['Mark Wahlberg', 'Helena Bonham Carter', 'Tim Roth', 'Michael Clarke Duncan', 'Paul Giamatti', 'Estella Warren', 'Cary-Hiroyuki Tagawa', 'David Warner', 'Kris Kristofferson', 'Erick Avari']","$100,000,000 (estimated)","$68,532,960","$362,211,740","$180,011,740","July 27, 2001",['United States'],"['Lake Powell, Utah, USA']","['Twentieth Century Fox', 'The Zanuck Company', 'Tim Burton Productions']","Nominated for 2 BAFTA Awards, 11 wins & 32 nominations total","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",['English']
